date,item_code
2002-01-23,11746
2002-01-23,20661
2002-01-23,3038
2002-01-23,2661
2002-01-23,422
2002-01-23,7158
2002-01-23,19405
2002-01-23,3402
2002-01-23,19673
2002-01-23,29240
2002-01-23,275
2002-01-23,3382
2002-01-23,1386
2002-01-23,6542
2002-01-23,9940
2002-01-23,20351
2002-01-23,17361
2002-01-23,9628
2002-01-23,27402
2002-01-23,234
2002-01-23,4501
2002-01-23,1234
2002-01-23,3255
2002-01-23,1973
2002-01-23,7136
2002-01-23,469
2002-01-23,17532
2002-01-23,3617
2002-01-23,477
2002-01-23,1445
2002-01-23,2954
2002-01-23,1565
2002-01-23,958
2002-01-23,12263
2002-01-23,12826
2002-01-23,12292
2002-01-23,5287
2002-01-23,6384
2002-01-23,14875
2002-01-23,4384
2002-01-23,12862
2002-01-23,87
2002-01-23,7388
2002-01-23,4229
2002-01-23,29164
2002-01-23,13967
2002-01-23,20027
2002-01-23,18599
2002-01-23,3275
2002-01-23,4412
2002-01-23,6056
2002-01-23,5258
2002-01-23,9635
2002-01-23,1470
2002-01-23,29261
2002-01-23,17417
2002-01-23,1349
2002-01-23,9298
2002-01-23,14146
2002-01-23,28841
2002-01-23,4190
2002-01-23,20999
2002-01-23,13091
2002-01-23,9165
2002-01-23,16882
2002-01-23,3712
2002-01-23,7072
2002-01-23,6229
2002-01-23,6799
2002-01-23,11994
2002-01-23,577
2002-01-23,1826
2002-01-23,1027
2002-01-23,5262
2002-01-23,2739
2002-01-23,20658
2002-01-23,11183
2002-01-23,3299
2002-01-23,7540
2002-01-23,2022
2002-01-23,12959
2002-01-23,11080
2002-01-23,3723
2002-01-23,9429
2002-01-23,7642
2002-01-23,19587
2002-01-23,10765
2002-01-23,17380
2002-01-23,9297
2002-01-23,18351
2002-01-23,27040
2002-01-23,7453
2002-01-23,10965
2002-01-23,4488
2002-01-23,11045
2002-01-23,10369
2002-01-23,9562
2002-01-23,12862
2002-01-23,3923
2002-01-23,1780
2002-01-23,9634
2002-01-23,19945
2002-01-23,774
2002-01-23,5187
2002-01-23,8046
2002-01-23,6202
2002-01-23,10728
2002-01-23,836
2002-01-23,5138
2002-01-23,14078
2002-01-23,1306
2002-01-23,2159
2002-01-23,2108
2002-01-23,2173
2002-01-23,6127
2002-01-23,13972
2002-01-23,649
2002-01-23,5906
2002-01-23,18477
2002-01-23,19794
2002-01-23,7794
2002-01-23,9799
2002-01-23,13974
2002-01-23,9711
2002-01-23,18567
2002-01-23,5820
2002-01-23,13838
2002-01-23,10846
2002-01-23,13563
2002-01-23,10462
2002-01-23,1403
2002-01-23,1475
2002-01-23,233
2002-01-23,7590
2002-01-23,8304
2002-01-23,7627
2002-01-23,12344
2002-01-23,1819
2002-01-23,3540
2002-01-23,29264
2002-01-23,29334
2002-01-23,1428
2002-01-23,5636
2002-01-23,10735
2002-01-23,2569
2002-01-23,10462
2002-01-23,19034
2002-01-23,4040
2002-01-23,8044
2002-01-23,4389
2002-01-23,12127
2002-01-23,6784
2002-01-23,12196
2002-01-23,4806
2002-01-23,4817
2002-01-23,9461
2002-01-23,529
2002-01-23,7668
2002-01-23,10965
2002-01-23,17588
2002-01-23,7263
2002-01-23,10839
2002-01-23,29321
2002-01-23,6741
2002-01-23,1829
2002-01-23,27044
2002-01-23,2
2002-01-23,602
2002-01-23,15024
2002-01-23,17917
2002-01-23,11603
2002-01-23,13138
2002-01-23,12429
2002-01-23,3727
2002-01-23,7850
2002-01-23,1355
2002-01-23,6527
2002-01-23,8071
2002-01-23,19240
2002-01-23,9110
2002-01-23,10965
2002-01-23,3956
2002-01-23,18178
2002-01-23,13904
2002-01-23,21904
2002-01-23,1369
2002-01-23,4943
2002-01-23,1401
2002-01-23,149
2002-01-23,19492
2002-01-23,7076
2002-01-23,1665
2002-01-23,350
2002-01-23,625
2002-01-23,10634
2002-01-23,3475
2002-01-23,18417
2002-01-23,5424
2002-01-23,2620
2002-01-23,5353
2002-01-23,10851
2002-01-23,29272
2002-01-23,3954
2002-01-23,11427
2002-01-23,27422
2002-01-23,461
2002-01-23,8317
2002-01-23,382
2002-01-23,4591
2002-01-23,90
2002-01-23,13481
2002-01-23,1031
2002-01-23,592
2002-01-23,7319
2002-01-23,19736
2002-01-23,1268
2002-01-23,882
2002-01-23,17820
2002-01-23,5537
2002-01-23,5600
2002-01-23,5378
2002-01-23,3851
2002-01-23,1565
2002-01-23,17762
2002-01-23,18282
2002-01-23,19159
2002-01-23,12262
2002-01-23,12916
2002-01-23,3258
2002-01-23,7761
2002-01-23,18782
2002-01-23,18006
2002-01-23,11352
2002-01-23,468
2002-01-23,17416
2002-01-23,1076
2002-01-23,6499
2002-01-23,11060
2002-01-23,7887
2002-01-23,12862
2002-01-23,3961
2002-01-23,14744
2002-01-23,14745
2002-01-23,14736
2002-01-23,12067
2002-01-23,13467
2002-01-23,27038
2002-01-23,20093
2002-01-23,2239
2002-01-23,7868
2002-01-23,11114
2002-01-23,13972
2002-01-23,3586
2002-01-23,18542
2002-01-23,10229
2002-01-23,7154
2002-01-23,420
2002-01-23,2662
2002-01-23,0
2002-01-23,8337
2002-01-23,12258
2002-01-23,1656
2002-01-23,9163
2002-01-23,1895
2002-01-23,5265
2002-01-23,1445
2002-01-23,3900
2002-01-23,18085
2002-01-23,9548
2002-01-23,1863
2002-01-23,17358
2002-01-23,4462
2002-01-23,5456
2002-01-23,5710
2002-01-23,29264
2002-01-23,1789
2002-01-23,229
2002-01-23,5775
2002-01-23,17372
2002-01-23,4735
2002-01-23,5228
2002-01-23,6741
2002-01-23,983
2002-01-23,1434
2002-01-23,2092
2002-01-23,9768
2002-01-23,4921
2002-01-23,6054
2002-01-23,6450
2002-01-23,29265
2002-01-23,19606
2002-01-23,18418
2002-01-23,13265
2002-01-23,5395
2002-01-23,10238
2002-01-23,3762
2002-01-23,8165
2002-01-23,4436
2002-01-23,7194
2002-01-23,17893
2002-01-23,5806
2002-01-23,957
2002-01-23,7374
2002-01-23,847
2002-01-23,5339
2002-01-23,773
2002-01-23,27289
2002-01-23,3433
2002-01-23,2627
2002-01-23,5352
2002-01-23,3275
2002-01-23,4287
2002-01-23,12444
2002-01-23,18084
2002-01-23,9940
2002-01-23,494
2002-01-23,8301
2002-01-23,12238
2002-01-23,3592
2002-01-23,11171
2002-01-23,6211
2002-01-23,17687
2002-01-23,432
2002-01-23,5263
2002-01-23,2560
2002-01-23,5022
2002-01-23,2824
2002-01-23,13006
2002-01-23,3927
2002-01-23,7316
2002-01-23,20159
2002-01-23,13256
2002-01-23,20202
2002-01-23,7859
2002-01-23,1152
2002-01-23,6761
2002-01-23,1449
2002-01-23,29342
2002-01-23,10100
2002-01-23,2580
2002-01-23,2837
2002-01-23,3381
2002-01-23,1031
2002-01-23,727
2002-01-23,555
2002-01-23,19440
2002-01-23,13963
2002-01-23,5486
2002-01-23,1882
2002-01-23,4134
2002-01-23,2847
2002-01-23,11427
2002-01-23,1119
2002-01-23,4932
2002-01-23,1001
2002-01-23,4222
2002-01-23,1307
2002-01-23,5775
2002-01-23,12135
2002-01-23,9397
2002-01-23,11425
2002-01-23,7802
2002-01-23,28594
2002-01-23,3582
2002-01-23,295
2002-01-23,1404
2002-01-23,5291
2002-01-23,1523
2002-01-23,1131
2002-01-23,7904
2002-01-23,7708
2002-01-23,5035
2002-01-23,8879
2002-01-23,28604
2002-01-23,7747
2002-01-23,7735
2002-01-23,8873
2002-01-23,6577
2002-01-23,9834
2002-01-23,9369
2002-01-23,18299
2002-01-23,9295
2002-01-23,21933
2002-01-23,1180
2002-01-23,5746
2002-01-23,12960
2002-01-23,1257
2002-01-23,5535
2002-01-23,9992
2002-01-23,8335
2002-01-23,0
2002-01-23,3917
2002-01-23,1200
2002-01-23,4609
2002-01-23,2325
2002-01-23,18464
2002-01-23,11677
2002-01-23,11312
2002-01-23,9037
2002-01-23,18875
2002-01-23,1151
2002-01-23,29208
2002-01-23,29127
2002-01-23,10851
2002-01-23,3905
2002-01-23,9548
2002-01-23,3381
2002-01-23,3238
2002-01-23,5287
2002-01-23,13103
2002-01-23,7314
2002-01-23,3095
2002-01-23,71
2002-01-23,3382
2002-01-23,7925
2002-01-23,577
2002-01-23,17979
2002-01-23,1365
2002-01-23,7610
2002-01-23,9192
2002-01-23,6173
2002-01-23,27402
2002-01-23,29208
2002-01-23,3277
2002-01-23,5238
2002-01-23,3656
2002-01-23,14465
2002-01-23,10295
2002-01-23,7783
2002-01-23,18555
2002-01-23,3954
2002-01-23,946
2002-01-23,1264
2002-01-23,18374
2002-01-23,7943
2002-01-23,21925
2002-01-23,3648
2002-01-23,12095
2002-01-23,1880
2002-01-23,7214
2002-01-23,1251
2002-01-23,4599
2002-01-23,2479
2002-01-23,17849
2002-01-23,2069
2002-01-23,14992
2002-01-23,19153
2002-01-23,8457
2002-01-23,20298
2002-01-23,19109
2002-01-23,6131
2002-01-23,3505
2002-01-23,10723
2002-01-23,10951
2002-01-23,2734
2002-01-23,18915
2002-01-23,13578
2002-01-23,10735
2002-01-23,17585
2002-01-23,1251
2002-01-23,11539
2002-01-23,7694
2002-01-23,1273
2002-01-23,29264
2002-01-23,20323
2002-01-23,657
2002-01-23,1424
2002-01-23,5223
2002-01-23,3737
2002-01-23,9719
2002-01-23,2964
2002-01-23,13974
2002-01-23,8551
2002-01-23,3085
2002-01-23,5217
2002-01-23,17457
2002-01-23,7003
2002-01-23,409
2002-01-23,20660
2002-01-23,2073
2002-01-23,4664
2002-01-23,350
2002-01-23,27289
2002-01-23,10147
2002-01-23,14012
2002-01-23,4908
2002-01-23,1115
2002-01-23,3183
2002-01-23,1261
2002-01-23,12012
2002-01-23,12211
2002-01-23,27045
2002-01-23,3993
2002-01-23,2018
2002-01-23,29260
2002-01-23,7402
2002-01-23,2128
2002-01-23,68
2002-01-23,5903
2002-01-23,5229
2002-01-23,9905
2002-01-23,18152
2002-01-23,14100
2002-01-23,1639
2002-01-23,28871
2002-01-23,13136
2002-01-23,5461
2002-01-23,11442
2002-01-23,5750
2002-01-23,5336
2002-01-23,997
2002-01-23,7154
2002-01-23,1112
2002-01-23,4818
2002-01-23,10446
2002-01-23,533
2002-01-23,489
2002-01-23,4463
2002-01-23,73
2002-01-23,996
2002-01-23,7592
2002-01-23,7677
2002-01-23,27309
2002-01-23,142
2002-01-23,13052
2002-01-23,954
2002-01-23,27033
2002-01-23,29312
2002-01-23,11039
2002-01-23,11162
2002-01-23,27111
2002-01-23,3673
2002-01-23,18901
2002-01-23,21231
2002-01-23,19566
2002-01-23,12291
2002-01-23,5959
2002-01-23,17300
2002-01-23,14731
2002-01-23,7620
2002-01-23,5010
2002-01-23,17841
2002-01-23,9798
2002-01-23,3744
2002-01-23,13143
2002-01-23,7215
2002-01-23,4634
2002-01-23,14745
2002-01-23,5305
2002-01-23,13015
2002-01-23,477
2002-01-23,1260
2002-01-23,11489
2002-01-23,1143
2002-01-23,28841
2002-01-23,5350
2002-01-23,7834
2002-01-23,13582
2002-01-23,7381
2002-01-23,2806
2002-01-23,29369
2002-01-23,2569
2002-01-23,3768
2002-01-23,18910
2002-01-23,18198
2002-01-23,5355
2002-01-23,13138
2002-01-23,8799
2002-01-23,5512
2002-01-23,3600
2002-01-23,13530
2002-01-23,1270
2002-01-23,10965
2002-01-23,18026
2002-01-23,17724
2002-01-23,10505
2002-01-23,5453
2002-01-23,5485
2002-01-23,19106
2002-01-23,29129
2002-01-23,16045
2002-01-23,2360
2002-01-23,1196
2002-01-23,14992
2002-01-23,9542
2002-01-23,760
2002-01-23,7485
2002-01-23,1874
2002-01-23,18148
2002-01-23,2110
2002-01-23,13216
2002-01-23,8140
2002-01-23,9992
2002-01-23,475
2002-01-23,18027
2002-01-23,17701
2002-01-23,1143
2002-01-23,21902
2002-01-23,4389
2002-01-23,4961
2002-01-23,4878
2002-01-23,3664
2002-01-23,3402
2002-01-23,2842
2002-01-23,11061
2002-01-23,6099
2002-01-23,3738
2002-01-23,13325
2002-01-23,1569
2002-01-23,8288
2002-01-23,870
2002-01-23,8173
2002-01-23,19173
2002-01-23,5255
2002-01-23,12162
2002-01-23,2556
2002-01-23,14431
2002-01-23,5232
2002-01-23,1296
2002-01-23,17660
2002-01-23,5237
2002-01-23,3460
2002-01-23,933
2002-01-23,1619
2002-01-23,2167
2002-01-23,3031
2002-01-23,21408
2002-01-23,10665
2002-01-23,3923
2002-01-23,523
2002-01-23,14875
2002-01-23,12363
2002-01-23,21738
2002-01-23,4550
2002-01-23,8468
2002-01-23,11844
2002-01-23,9729
2002-01-23,1914
2002-01-23,7456
2002-01-23,5839
2002-01-23,12250
2002-01-23,3067
2002-01-23,8024
2002-01-23,27416
2002-01-23,529
2002-01-23,7231
2002-01-23,9873
2002-01-23,2586
2002-01-23,21925
2002-01-23,17480
2002-01-23,1275
2002-01-23,565
2002-01-23,4117
2002-01-23,81
2002-01-23,3064
2002-01-23,7647
2002-01-23,17830
2002-01-23,12809
2002-01-23,6688
2002-01-23,21167
2002-01-23,2142
2002-01-23,12017
2002-01-23,4856
2002-01-23,6769
2002-01-23,1790
2002-01-23,5446
2002-01-23,17922
2002-01-23,5456
2002-01-23,5972
2002-01-23,2875
2002-01-23,3374
2002-01-23,2360
2002-01-23,1404
2002-01-23,5355
2002-01-23,3862
2002-01-23,668
2002-01-23,18697
2002-01-23,9412
2002-01-23,9989
2002-01-23,7354
2002-01-23,1014
2002-01-23,494
2002-01-23,14078
2002-01-23,8252
2002-01-23,5276
2002-01-23,9369
2002-01-23,1417
2002-01-23,10846
2002-01-23,2229
2002-01-23,6990
2002-01-23,2798
2002-01-23,2422
2002-01-23,7214
2002-01-23,27095
2002-01-23,19359
2002-01-23,19196
2002-01-23,17877
2002-01-23,685
2002-01-23,9641
2002-01-23,5024
2002-01-23,2002
2002-01-23,4285
2002-01-23,2706
2002-01-23,3258
2002-01-23,13168
2002-01-23,3529
2002-01-23,1713
2002-01-23,458
2002-01-23,4229
2002-01-23,7194
2002-01-23,1409
2002-01-23,7335
2002-01-23,4308
2002-01-23,14879
2002-01-23,1019
2002-01-23,5675
2002-01-23,9371
2002-01-23,13045
2002-01-23,14103
2002-01-23,7286
2002-01-23,3042
2002-01-23,3675
2002-01-23,29264
2002-01-23,8626
2002-01-23,20221
2002-01-23,6801
2002-01-23,11133
2002-01-23,18768
2002-01-23,5272
2002-01-23,5485
2002-01-23,125
2002-01-23,12092
2002-01-23,4922
2002-01-23,15007
2002-01-23,1905
2002-01-23,14144
2002-01-23,5903
2002-01-23,1410
2002-01-23,19056
2002-01-23,3903
2002-01-23,3905
2002-01-23,9431
2002-01-23,176
2002-01-23,7132
2002-01-23,19106
2002-01-23,2051
2002-01-23,7792
2002-01-23,2373
2002-01-23,10715
2002-01-23,4268
2002-01-23,5807
2002-01-23,1079
2002-01-23,5102
2002-01-23,17527
2002-01-23,7120
2002-01-23,9698
2002-01-23,9978
2002-01-23,9759
2002-01-23,12940
2002-01-23,11309
2002-01-23,981
2002-01-23,4873
2002-01-23,1712
2002-01-23,9289
2002-01-23,21288
2002-01-23,1386
2002-01-23,1442
2002-01-23,21923
2002-01-23,4237
2002-01-23,3178
2002-01-23,17845
2002-01-23,1317
2002-01-23,12959
2002-01-23,2235
2002-01-23,29265
2002-01-23,4500
2002-01-23,3723
2002-01-23,5223
2002-01-23,20810
2002-01-23,12901
2002-01-23,1644
2002-01-23,7039
2002-01-23,29305
2002-01-23,26995
2002-01-23,6727
2002-01-23,21904
2002-01-23,2406
2002-01-23,422
2002-01-23,3238
2002-01-23,1174
2002-01-23,7647
2002-01-23,5026
2002-01-23,5111
2002-01-23,18398
2002-01-23,5486
2002-01-23,4309
2002-01-23,13963
2002-01-23,8628
2002-01-23,2406
2002-01-23,3533
2002-01-23,236
2002-01-23,29267
2002-01-23,12281
2002-01-23,9485
2002-01-23,1994
2002-01-23,10785
2002-01-23,1556
2002-01-23,2824
2002-01-23,2684
2002-01-23,9792
2002-01-23,7184
2002-01-23,9634
2002-01-23,9638
2002-01-23,5409
2002-01-23,4285
2002-01-23,9585
2002-01-23,2340
2002-01-23,3642
2002-01-23,10455
2002-01-23,27
2002-01-23,16042
2002-01-23,12230
2002-01-23,3238
2002-01-23,2560
2002-01-23,1619
2002-01-23,7612
2002-01-23,9698
2002-01-23,9848
2002-01-23,8768
2002-01-23,433
2002-01-23,3333
2002-01-23,17905
2002-01-23,12291
2002-01-23,14092
2002-01-23,1274
2002-01-23,1991
2002-01-23,19370
2002-01-23,4265
2002-01-23,18158
2002-01-23,4870
2002-01-23,5542
2002-01-23,19654
2002-01-23,3467
2002-01-23,4478
2002-01-23,27
2002-01-23,102
2002-01-23,1449
2002-01-23,3287
2002-01-23,1217
2002-01-23,1732
2002-01-23,949
2002-01-23,9782
2002-01-23,10013
2002-01-23,3578
2002-01-23,21246
2002-01-23,2038
2002-01-23,2657
2002-01-23,559
2002-01-23,5347
2002-01-23,4238
2002-01-23,6389
2002-01-23,11085
2002-01-23,19527
2002-01-23,11315
2002-01-23,7339
2002-01-23,3748
2002-01-23,18602
2002-01-23,3064
2002-01-23,8055
2002-01-23,11683
2002-01-23,5228
2002-01-23,7495
2002-01-23,10706
2002-01-23,2044
2002-01-23,18729
2002-01-23,10851
2002-01-23,2159
2002-01-23,20913
2002-01-23,1438
2002-01-23,27406
2002-01-23,1268
2002-01-23,9568
2002-01-23,28836
2002-01-23,200
2002-01-23,774
2002-01-23,308
2002-01-23,12476
2002-01-23,2718
2002-01-23,18656
2002-01-23,2326
2002-01-23,1518
2002-01-23,2457
2002-01-23,27039
2002-01-23,3388
2002-01-23,1400
2002-01-23,8487
2002-01-23,10959
2002-01-23,2586
2002-01-23,9026
2002-01-23,5074
2002-01-23,29339
2002-01-23,10755
2002-01-23,18160
2002-01-23,6202
2002-01-23,10094
2002-01-23,7508
2002-01-23,3397
2002-01-23,11982
2002-01-23,10723
2002-01-23,5342
2002-01-23,1437
2002-01-23,18027
2002-01-23,27042
2002-01-23,4723
2002-01-23,6522
2002-01-23,13729
2002-01-23,5259
2002-01-23,18152
2002-01-23,20316
2002-01-23,1895
2002-01-23,6741
2002-01-23,3694
2002-01-23,13045
2002-01-23,27406
2002-01-23,3518
2002-01-23,723
2002-01-23,3085
2002-01-23,17359
2002-01-23,13978
2002-01-23,7977
2002-01-23,10924
2002-01-23,560
2002-01-23,4500
2002-01-23,20696
2002-01-23,3900
2002-01-23,5281
2002-01-23,10965
2002-01-23,2447
2002-01-23,3064
2002-01-23,9557
2002-01-23,612
2002-01-23,1654
2002-01-23,1031
2002-01-23,20377
2002-01-23,11285
2002-01-23,21964
2002-01-23,7023
2002-01-23,3267
2002-01-23,4612
2002-01-23,1901
2002-01-23,4773
2002-01-23,11079
2002-01-23,20464
2002-01-23,7537
2002-01-23,4007
2002-01-23,5262
2002-01-23,18982
2002-01-23,27109
2002-01-23,5295
2002-01-23,655
2002-01-23,4308
2002-01-23,12998
2002-01-23,5316
2002-01-23,6371
2002-01-23,3851
2002-01-23,17743
2002-01-23,1092
2002-01-23,18070
2002-01-23,1041
2002-01-23,770
2002-01-23,14750
2002-01-23,14970
2002-01-23,2610
2002-01-23,1809
2002-01-23,1872
2002-01-23,4500
2002-01-23,2662
2002-01-23,18117
2002-01-23,1401
2002-01-23,18910
2002-01-23,1901
2002-01-23,9944
2002-01-23,21408
2002-01-23,3085
2002-01-23,7703
2002-01-23,5457
2002-01-23,450
2002-01-23,3468
2002-01-23,3535
2002-01-23,27389
2002-01-23,366
2002-01-23,7297
2002-01-23,3678
2002-01-23,20296
2002-01-23,2585
2002-01-23,10765
2002-01-23,10984
2002-01-23,9327
2002-01-23,2796
2002-01-23,10335
2002-01-23,5295
2002-01-23,19333
2002-01-23,10026
2002-01-23,10107
2002-01-23,14980
2002-01-23,9342
2002-01-23,17603
2002-01-23,17659
2002-01-23,4952
2002-01-23,3955
2002-01-23,3085
2002-01-23,2498
2002-01-23,17372
2002-01-23,20825
2002-01-23,7679
2002-01-23,6518
2002-01-23,7289
2002-01-23,6191
2002-01-23,9077
2002-01-23,7073
2002-01-23,7510
2002-01-23,17748
2002-01-23,28735
2002-01-23,1901
2002-01-23,4885
2002-01-23,559
2002-01-23,13133
2002-01-23,3769
2002-01-23,1315
2002-01-23,6929
2002-01-23,525
2002-01-23,27403
2002-01-23,7316
2002-01-23,6754
2002-01-23,1845
2002-01-23,9064
2002-01-23,6443
2002-01-23,3301
2002-01-23,1892
2002-01-23,2754
2002-01-23,18208
2002-01-23,9861
2002-01-23,940
2002-01-23,1298
2002-01-23,2914
2002-01-23,4378
2002-01-23,18002
2002-01-23,13185
2002-01-23,12181
2002-01-23,8356
2002-01-23,19345
2002-01-23,908
2002-01-23,5191
2002-01-23,5394
2002-01-23,29336
2002-01-23,3233
2002-01-23,3329
2002-01-23,3268
2002-01-23,9037
2002-01-23,10277
2002-01-23,2298
2002-01-23,27461
2002-01-23,7475
2002-01-23,13797
2002-01-23,10596
2002-01-23,1477
2002-01-23,10706
2002-01-23,10632
2002-01-23,17585
2002-01-23,730
2002-01-23,3518
2002-01-23,9398
2002-01-23,56
2002-01-23,1909
2002-01-23,413
2002-01-23,11312
2002-01-23,13969
2002-01-23,17673
2002-01-23,7401
2002-01-23,1296
2002-01-23,1658
2002-01-23,17555
2002-01-23,11115
2002-01-23,13195
2002-01-23,12081
2002-01-23,1592
2002-01-23,18138
2002-01-23,7837
2002-01-23,5205
2002-01-23,11142
2002-01-23,13289
2002-01-23,1129
2002-01-23,4392
2002-01-23,17295
2002-01-23,1402
2002-01-23,13970
2002-01-23,2004
2002-01-23,533
2002-01-23,1619
2002-01-23,559
2002-01-23,7674
2002-01-23,10656
2002-01-23,4597
2002-01-23,12764
2002-01-23,13257
2002-01-23,18137
2002-01-23,9805
2002-01-23,1380
2002-01-23,4359
2002-01-23,5469
2002-01-23,2598
2002-01-23,2987
2002-01-23,29172
2002-01-23,3292
2002-01-23,4831
2002-01-23,4885
2002-01-23,3242
2002-01-23,27431
2002-01-23,974
2002-01-23,6380
2002-01-23,12966
2002-01-23,13133
2002-01-23,10843
2002-01-23,18807
2002-01-23,13015
2002-01-23,2278
2002-01-23,14100
2002-01-23,3669
2002-01-23,7867
2002-01-23,4000
2002-01-23,28773
2002-01-23,9767
2002-01-23,5983
2002-01-23,2816
2002-01-23,18437
2002-01-23,1902
2002-01-23,7588
2002-01-23,5022
2002-01-23,13265
2002-01-23,1302
2002-01-23,20863
2002-01-23,9302
2002-01-23,8150
2002-01-23,8282
2002-01-23,8066
2002-01-23,1129
2002-01-23,1852
2002-01-23,1119
2002-01-23,3791
2002-01-23,1259
2002-01-23,8192
2002-01-23,29336
2002-01-23,17464
2002-01-23,7286
2002-01-23,12112
2002-01-23,16038
2002-01-23,14746
2002-01-23,5844
2002-01-23,1088
2002-01-23,1220
2002-01-23,1670
2002-01-23,19797
2002-01-23,9667
2002-01-23,5746
2002-01-23,1406
2002-01-23,4463
2002-01-23,5295
2002-01-23,6061
2002-01-23,21904
2002-01-23,15024
2002-01-23,2161
2002-01-23,4807
2002-01-23,7944
2002-01-23,1888
2002-01-23,7858
2002-01-23,8074
2002-01-23,8616
2002-01-23,1552
2002-01-23,3620
2002-01-23,19383
2002-01-23,21902
2002-01-23,7667
2002-01-23,1073
2002-01-23,13228
2002-01-23,7090
2002-01-23,818
2002-01-23,18336
2002-01-23,3456
2002-01-23,5232
2002-01-23,2363
2002-01-23,13137
2002-01-23,4135
2002-01-23,3232
2002-01-23,3543
2002-01-23,4938
2002-01-23,7907
2002-01-23,5422
2002-01-23,781
2002-01-23,27431
2002-01-23,29268
2002-01-23,21777
2002-01-23,6370
2002-01-23,27837
2002-01-23,1901
2002-01-23,3370
2002-01-23,11315
2002-01-23,19109
2002-01-23,18576
2002-01-23,1506
2002-01-23,2933
2002-01-23,1751
2002-01-23,2091
2002-01-23,4797
2002-01-23,10965
2002-01-23,2725
2002-01-23,6817
2002-01-23,3425
2002-01-23,4438
2002-01-23,7977
2002-01-23,7172
2002-01-23,1229
2002-01-23,1264
2002-01-23,2340
2002-01-23,1431
2002-01-23,8769
2002-01-23,18458
2002-01-23,18467
2002-01-23,1673
2002-01-23,20999
2002-01-23,3279
2002-01-23,12389
2002-01-23,13237
2002-01-23,13237
2002-01-23,3333
2002-01-23,12063
2002-01-23,4268
2002-01-23,9198
2002-01-23,5181
2002-01-23,3238
2002-01-23,5959
2002-01-23,10752
2002-01-23,10109
2002-01-23,879
2002-01-23,4961
2002-01-23,29256
2002-01-23,20400
2002-01-23,18299
2002-01-23,29255
2002-01-23,2610
2002-01-23,1543
2002-01-23,17336
2002-01-23,4486
2002-01-23,3072
2002-01-23,11264
2002-01-23,27482
2002-01-23,12382
2002-01-23,11831
2002-01-23,27
2002-01-23,2124
2002-01-23,428
2002-01-23,7300
2002-01-23,1759
2002-01-23,21493
2002-01-23,10995
2002-01-23,27038
2002-01-23,13388
2002-01-23,1337
2002-01-23,18573
2002-01-23,8317
2002-01-23,10766
2002-01-23,1664
2002-01-23,13201
2002-01-23,2124
2002-01-23,18204
2002-01-23,11949
2002-01-23,15024
2002-01-23,13136
2002-01-23,2164
2002-01-23,3762
2002-01-23,8181
2002-01-23,29299
2002-01-23,3656
2002-01-23,2459
2002-01-23,1391
2002-01-23,2347
2002-01-23,12389
2002-01-23,1576
2002-01-23,7748
2002-01-23,9485
2002-01-23,2725
2002-01-23,17451
2002-01-23,13088
2002-01-23,6891
2002-01-23,12224
2002-01-23,18969
2002-01-23,10020
2002-01-23,10945
2002-01-23,2061
2002-01-23,8074
2002-01-23,2620
2002-01-23,9211
2002-01-23,15999
2002-01-23,4026
2002-01-23,7963
2002-01-23,3504
2002-01-23,4429
2002-01-23,12238
2002-01-23,21546
2002-01-23,12809
2002-01-23,13749
2002-01-23,2
2002-01-23,14879
2002-01-23,5775
2002-01-23,3895
2002-01-23,5786
2002-01-23,4883
2002-01-23,4550
2002-01-23,20091
2002-01-23,19728
2002-01-23,9639
2002-01-23,8317
2002-01-23,11416
2002-01-23,27343
2002-01-23,17359
2002-01-23,12332
2002-01-23,14754
2002-01-23,6576
2002-01-23,8544
2002-01-23,11939
2002-01-23,1174
2002-01-23,1849
2002-01-23,2070
2002-01-23,12843
2002-01-23,10803
2002-01-23,19447
2002-01-23,7666
2002-01-23,1152
2002-01-23,1105
2002-01-23,20071
2002-01-23,3009
2002-01-23,29208
2002-01-23,20125
2002-01-23,9799
2002-01-23,4654
2002-01-23,13339
2002-01-23,8204
2002-01-23,1124
2002-01-23,4469
2002-01-23,1100
2002-01-23,8299
2002-01-23,2891
2002-01-23,21486
2002-01-23,2246
2002-01-23,19373
2002-01-23,3313
2002-01-23,3592
2002-01-23,29312
2002-01-23,5011
2002-01-23,28870
2002-01-23,28608
2002-01-23,9402
2002-01-23,1829
2002-01-23,20256
2002-01-23,7983
2002-01-23,9047
2002-01-23,12132
2002-01-23,5003
2002-01-23,28773
2002-01-23,8177
2002-01-23,1982
2002-01-23,2553
2002-01-23,6054
2002-01-23,7498
2002-01-23,28870
2002-01-23,12211
2002-01-23,19792
2002-01-23,21741
2002-01-23,3505
2002-01-23,8358
2002-01-23,7899
2002-01-23,8539
2002-01-23,3972
2002-01-23,4389
2002-01-23,1259
2002-01-23,5598
2002-01-23,5155
2002-01-23,17372
2002-01-23,29172
2002-01-23,3162
2002-01-23,13051
2002-01-23,12082
2002-01-23,19802
2002-01-23,1100
2002-01-23,1880
2002-01-23,7938
2002-01-23,911
2002-01-23,4524
2002-01-23,596
2002-01-23,8066
2002-01-23,9980
2002-01-23,9454
2002-01-23,6826
2002-01-23,4268
2002-01-23,1230
2002-01-23,2142
2002-01-23,4797
2002-01-23,1123
2002-01-23,1242
2002-01-23,2292
